1.044183773046825081e-05 1.040314691636012867e-05 1.039831931848311797e-05 1.033186890708748251e-05 1.016717669699573889e-05 9.915059308696072549e-06 9.652722837927285582e-06 9.524556844553444535e-06 9.357481758343055844e-06 9.057578608917538077e-06 8.646824426250532269e-06 8.192721907107625157e-06 7.814840500941500068e-06 7.646563062735367566e-06 7.509630904678488150e-06 7.335402187891304493e-06 7.091601673892000690e-06 6.872770882182521746e-06 6.609903721255250275e-06 6.301144821918569505e-06 5.874552243767539039e-06 5.595250058831879869e-06 5.446609520731726661e-06 5.086300461698556319e-06 4.582313522405456752e-06 4.229717433190671727e-06 3.976070274802623317e-06 3.733637186087435111e-06 3.462709628365701064e-06 3.073948164455941878e-06 2.683844513740041293e-06 2.489270173100521788e-06 2.263331680296687409e-06 1.961019734153524041e-06 1.742045242281164974e-06 1.543467305964441039e-06 1.267221932721440680e-06 9.571347163728205487e-07 6.808733132857014425e-07 3.464145095222193049e-07 -9.912590570593238226e-08 -5.807066258967097383e-07 -1.116607336371089332e-06 -1.674236500548431650e-06 -2.307464683326543309e-06 -2.928754838649183512e-06 -3.592145276343217120e-06 -4.213477950543165207e-06 -4.757717761094681919e-06 -5.252601113170385361e-06 -5.602537839877186343e-06 -5.846844487678026780e-06 -6.073551503504859284e-06 -6.352806849463377148e-06 -6.582611149497097358e-06 -6.971052698645507917e-06 -7.253067451529204845e-06 -7.444225957442540675e-06 -7.642463060619775206e-06 -7.944109711388591677e-06 -8.284318028017878532e-06 -8.476329639961477369e-06 -8.415947377216070890e-06 -8.394086762564256787e-06 -8.304462426167447120e-06 -7.926159014459699392e-06 -7.412207651213975623e-06 -7.197772902145516127e-06 -7.254626325448043644e-06 -7.017056304903235286e-06 -6.658728125330526382e-06 -6.174427653604652733e-06 -5.719657110603293404e-06 -5.281036010273965076e-06 -4.818939032702473924e-06 -4.321167580201290548e-06 -3.751802296392270364e-06 -3.277638370491331443e-06 -3.009524107255856507e-06 -2.692154794203815982e-06 -2.287262759637087584e-06 -2.049701379291946068e-06 -1.946929614859982394e-06 -1.691849888629803900e-06 -1.426163748874387238e-06 -1.154314418272406328e-06 -8.043167554205865599e-07 -5.036561674387485255e-07 -4.213474653624871280e-07 -4.422572885687259259e-07 -2.604549820262036519e-07 -1.450567026495264145e-07 -6.893285586784259067e-08 -2.827842493502430443e-08 1.021786246724332159e-07 2.434951227314741118e-07 3.597227191676211078e-07 6.460266490648791660e-07 8.802226716397854034e-07 7.783544333506142721e-07 7.063030125209479593e-07 8.290086270790197887e-07 9.919554031512234360e-07 9.149496236204868183e-07 6.237150955712422729e-07 3.400407138087757630e-07 2.576690860678354511e-07 2.140434958164405543e-07 9.560908509342880279e-09 -1.113929002372060495e-07 -1.538945468837482622e-07 -2.497434081760729896e-07 -2.811756019127642503e-07 -2.884610523778974311e-07 -2.026072110083987354e-07 -3.600473235110257519e-07 -6.468756055255653337e-07 -8.663481594339828007e-07 -9.892496564134489745e-07 -1.049735828928533010e-06 -1.317097485298290849e-06 -1.737133288770564832e-06 -2.071928747682250105e-06 -2.249784984087455086e-06 -2.365454065511585213e-06 -2.500833261365187354e-06 -2.714965830818982795e-06 -2.975362804136238992e-06 -3.248473603889578953e-06 -3.396989768589264713e-06 -3.371007323949015699e-06 -3.326203795950277708e-06 -3.236937800465966575e-06 -3.098769639109377749e-06 -2.956285698019200936e-06 -2.720502607189700939e-06 -2.587300741652143188e-06 -2.668826027729664929e-06 -2.929549964392208494e-06 -3.201097115379525349e-06 -3.544658056853222661e-06 -3.798266106969094835e-06 -4.069174792675767094e-06 -4.223556970828212798e-06 -4.492045718507142738e-06 -4.609170446201460436e-06 -4.781737061421154067e-06 -5.084320036985445768e-06 -5.389391844801139086e-06 -5.847323336638510227e-06 -6.253766969166463241e-06 -6.393063358700601384e-06 -6.477334864030126482e-06 -6.477807346527697518e-06 -6.561651844094740227e-06 -6.730770564900012687e-06 -6.714657956763403490e-06 -6.762067641830071807e-06 -6.846787073300220072e-06 -6.839571597083704546e-06 -7.031992936390452087e-06 -7.298479431483428925e-06 -7.385158369288546965e-06 -7.639568138984031975e-06 -8.036581675696652383e-06 -8.402897037740331143e-06 -8.826611519907601178e-06 -9.292384675063658506e-06 -9.770414180820807815e-06 -1.035579589370172471e-05 -1.081625305232591927e-05 -1.130976215790724382e-05 -1.204313684866065159e-05 -1.283674009755486622e-05 -1.364108993584522977e-05 -1.457525286241434515e-05 -1.555512790218926966e-05 -1.660782800172455609e-05 -1.782218896551057696e-05 -1.917161898745689541e-05 -2.067541390715632588e-05 -2.210766433563549072e-05 -2.362454142712522298e-05 -2.519571717130020261e-05 -2.665569081727880985e-05 -2.797658635245170444e-05 -2.930148730229120702e-05 -3.065694909309968352e-05 -3.188143818988464773e-05 -3.303404446342028677e-05 -3.400162677280604839e-05 -3.465288682491518557e-05 -3.504993946989998221e-05 -3.543658385751768947e-05 -3.579330586944706738e-05 -3.575642767827957869e-05 -3.552547423169016838e-05 -3.519548772601410747e-05 -3.466524503892287612e-05 -3.398606349946931005e-05 -3.325332363601773977e-05 -3.222299346816726029e-05 -3.105936048086732626e-05 -2.996140756295062602e-05 -2.877165024983696640e-05 -2.714176116569433361e-05 -2.538358967285603285e-05 -2.389166547800414264e-05 -2.229626261396333575e-05 -2.049065733444876969e-05 -1.869016887212637812e-05 -1.684217022557277232e-05 -1.496987442806130275e-05 -1.305422301811631769e-05 -1.114780116040492430e-05 -8.897787665773648769e-06 -6.485327503469306976e-06 -4.144056674704188481e-06 -1.642842903493146878e-06 9.024099654197925702e-07 3.500159664326929487e-06 6.051034233678365126e-06 8.666757821629289538e-06 1.149183935922337696e-05 1.437569335394073278e-05 1.715739563223905861e-05 1.982292633329052478e-05 2.240624962723813951e-05 2.485191544110421091e-05 2.710079752432648093e-05 2.907696762122213840e-05 3.064194243052043021e-05 3.211466537322849035e-05 3.360181290190666914e-05 3.487870344542898238e-05 3.589597326936200261e-05 3.662406015791930258e-05 3.725684655364602804e-05 3.799915066338144243e-05 3.852235386148095131e-05 3.875126276398077607e-05 3.897391798091121018e-05 3.909624501829966903e-05 3.917836875189095736e-05 3.907292193616740406e-05 3.893771281582303345e-05 3.874081812682561576e-05 3.841981742880307138e-05 3.804653169936500490e-05 3.775714139919728041e-05 3.752351403818465769e-05 3.710095916176214814e-05 3.649604332167655230e-05 3.569646287360228598e-05 3.477720383671112359e-05 3.367591489222832024e-05 3.276378993177786469e-05 3.201343133696354926e-05 3.116386142210103571e-05 3.021321208507288247e-05 2.903203130699694157e-05 2.792705708998255432e-05 2.681261867110151798e-05 2.564400892879348248e-05 2.442735058139078319e-05 2.304509325767867267e-05 2.166468584618996829e-05 2.015201243921183050e-05 1.859844451246317476e-05 1.724068533803801984e-05 1.583781886438373476e-05 1.450365562050137669e-05 1.324646837019827217e-05 1.203532337967772037e-05 1.081210393749643117e-05 9.571635018801316619e-06 8.420709491474553943e-06 7.313748938031494617e-06 6.077209491195390001e-06 4.725993221654789522e-06 3.406521500437520444e-06 2.298502522535272874e-06 1.250785999218351208e-06 2.499786262433190132e-07 -7.766403200548666064e-07 -1.770041990312165581e-06 -2.711637080210493878e-06 -3.915469733328791335e-06 -5.096259883430320770e-06 -6.198371920618228614e-06 -7.210082912934012711e-06 -8.265772521554026753e-06 -9.374881301482673734e-06 -1.030972725857282057e-05 -1.133544810727471486e-05 -1.238078766618855298e-05 -1.334766238869633526e-05 -1.420457556378096342e-05 -1.487180270487442613e-05 -1.553643051011022180e-05 -1.607605372555553913e-05 -1.680617970123421401e-05 -1.774285556166432798e-05 -1.851836896094027907e-05 -1.909107959363609552e-05 -1.973768303287215531e-05 -2.025942194450180978e-05 -2.065476110146846622e-05 -2.110459354298654944e-05 -2.141046934411861002e-05 -2.140448123100213706e-05 -2.128127016476355493e-05 -2.129511267412453890e-05 -2.126996514562051743e-05 -2.122839578078128397e-05 -2.121910074492916465e-05 -2.116970426868647337e-05 -2.113509617629460990e-05 -2.110085188178345561e-05 -2.113010305038187653e-05 -2.118466181855183095e-05 -2.123486228811088949e-05 -2.120401404681615531e-05 -2.102094913425389677e-05 -2.075113116006832570e-05 -2.058437166851945221e-05 -2.042496635112911463e-05 -2.018493978539481759e-05 -2.001433676923625171e-05 -1.991907447518315166e-05 -1.962629539775662124e-05 -1.929440441017504781e-05 -1.889281338662840426e-05 -1.837326999520882964e-05 -1.788636473065707833e-05 -1.743751272442750633e-05 -1.707757292024325579e-05 -1.661354144744109362e-05 -1.603983400855213404e-05 -1.545151462778449059e-05 -1.490501199441496283e-05 -1.430309112038230523e-05 -1.369486744806636125e-05 -1.314992368861567229e-05 -1.278535273740999401e-05 -1.243401493411511183e-05 -1.194915512314764783e-05 -1.137659819505643100e-05 -1.083764982467982918e-05 -1.034446540870703757e-05 -9.860538739303592592e-06 -9.381834388477727771e-06 -8.936905942391604185e-06 -8.499564501107670367e-06 -7.882685167714953423e-06 -7.377157544397050515e-06 -6.758068593626376241e-06 -5.832173428643727675e-06 -4.797742349182954058e-06 -3.772171112359501421e-06 -2.940488457170431502e-06 -2.235741249023703858e-06 -1.500326675341057125e-06 -6.181234084579045884e-07 2.996410728428600123e-07 1.249759293386887293e-06 2.051564024441177025e-06 2.855023467418504879e-06 3.568125293895718642e-06 4.124771294300444424e-06 4.703085323853883892e-06 5.334508841770002618e-06 6.001670499244937673e-06 6.587828920601168647e-06 7.099079084582626820e-06 7.666977580811362714e-06 8.294252438645344228e-06 8.805981451587285846e-06 9.479742402618285269e-06 1.009151674224995077e-05 1.067798621079418808e-05 1.114085898734629154e-05 1.155001700681168586e-05 1.199184043798595667e-05 1.245206840394530445e-05 1.287239228986436501e-05 1.328245252807391807e-05 1.377830903948051855e-05 1.420854005118599162e-05 1.439132756786420941e-05 1.469795734010403976e-05 1.515882104285992682e-05 1.530028748675249517e-05 1.525504649180220440e-05 1.534002149128355086e-05 1.564134799991734326e-05 1.593534580024424940e-05 1.615628752915654331e-05 1.638791400182526559e-05 1.665241325099486858e-05 1.685258212091866881e-05 1.705902468529529870e-05 1.725532820273656398e-05 1.749464536260347813e-05 1.773971962393261492e-05 1.773936855897773057e-05 1.758692087605595589e-05 1.756486926751676947e-05 1.755668199621140957e-05 1.749290095176547766e-05 1.744700421113520861e-05 1.766241985023953021e-05 1.768881520547438413e-05 1.755544690240640193e-05 1.762792089721187949e-05 1.758723738021217287e-05 1.727835660858545452e-05 1.686386531218886375e-05 1.662449358263984323e-05 1.637004970689304173e-05 1.600878385943360627e-05 1.608795537322293967e-05 1.651689490245189518e-05 1.659207555348984897e-05 1.628575409995391965e-05 1.605484249012079090e-05 1.582017648615874350e-05 1.562078068673145026e-05 1.546698149468284100e-05 1.505936688772635534e-05 1.446747501177014783e-05 1.416146096744341776e-05 1.407280069543048739e-05 1.397756568621844053e-05 1.373461600451264530e-05 1.326984875049674883e-05 1.273582620342494920e-05 1.225007781613385305e-05 1.195651748275849968e-05 1.187096040666801855e-05 1.174932003777939826e-05 1.157723636424634606e-05 1.132828856498235837e-05 1.116066869144560769e-05 1.090006026061018929e-05 1.061732473317533731e-05 1.027981397783150896e-05 9.942278666130732745e-06 9.653549568611197174e-06 9.329551176051609218e-06 8.985377462522592396e-06 8.647030881547834724e-06 8.446876563539262861e-06 8.185071237676311284e-06 7.801432730047963560e-06 7.267312412295723334e-06 6.821771876275306568e-06 6.557469987455988303e-06 6.222845058800885454e-06 5.868480911885853857e-06 5.663241608999669552e-06 5.356992915039882064e-06 4.981993697583675385e-06 4.788998012372758240e-06 4.584386260830797255e-06 4.167836777924094349e-06 3.722873543665627949e-06 3.151998043904313818e-06 2.664681460373685695e-06 2.355627430006279610e-06 2.123809508702834137e-06 1.845988663262687624e-06 1.537840830678760540e-06 1.228074211212515365e-06 7.154925469876616262e-07 2.698664616218593437e-07 1.393230064650197164e-07 -1.252406889307167148e-07 -5.142152872394945007e-07 -1.058764610206708312e-06 -1.491737634751189034e-06 -2.062918156298110262e-06 -2.787289758998667821e-06 -3.519191750456229784e-06 -4.286837338440818712e-06 -5.154427071829559281e-06 -5.924237939325394109e-06 -6.510168077511480078e-06 -6.956945526326308027e-06 -7.297443062270758674e-06 -7.669514161534607410e-06 -8.009758857951965183e-06 -8.389467438973952085e-06 -9.012645023176446557e-06 -9.324597158411052078e-06 -9.306028005084954202e-06 -9.511124517302960157e-06 -9.834367119765374810e-06 -1.009057541523361579e-05 -1.015246107272105291e-05 -1.023298955260543153e-05 -1.010303094517439604e-05 -9.898128155327867717e-06 -9.575564035912975669e-06 -9.098211194213945419e-06 -8.847762728692032397e-06 -8.686100954946596175e-06 -8.319700100400950760e-06 -7.781882231938652694e-06 -7.175685823312960565e-06 -6.722882972098886967e-06 -6.331841177598107606e-06 -5.743631845689378679e-06 -5.039208645030157641e-06 -4.339810402598232031e-06 -3.731482138391584158e-06 -3.151111059196409769e-06 -2.630498784128576517e-06 -2.171001597162103280e-06 -1.913904497996554710e-06 -1.730245458020363003e-06 -1.224434186042344663e-06 -6.900223752381862141e-07 -3.239779573505074950e-07 3.072864274145103991e-08 3.141784077342890669e-07 4.638541213353164494e-07 7.022118779786978848e-07 6.440931770157476421e-07 6.379258365996065550e-07 7.030966457932663616e-07 7.607550855937006418e-07 8.496801342516846489e-07 1.089960619538032915e-06 1.259148689314315561e-06 1.386405756420572288e-06 1.460741373193741310e-06 1.428208065590297338e-06 1.417839598616410512e-06 1.466357275603513699e-06 1.441664267076703254e-06 1.463367766518786084e-06 1.242757662112126127e-06 1.036773710438865237e-06 9.854819609245168976e-07 8.309584131893643644e-07 5.926820563217916060e-07 3.953303746584424516e-07 1.889619483108617715e-07 1.509049667447470711e-07 1.018649484763045621e-07 -5.139599323911170359e-08 -1.173100372398039326e-07 -3.393476220026059309e-07 -6.786272024328354746e-07 -8.782628810877213255e-07 -1.095216362045903224e-06 -1.155261429630627390e-06 -1.355088556920236442e-06 -1.762533770488516893e-06 -2.179323473683325574e-06 -2.356267941650003195e-06 -2.496028855603071861e-06 -2.544978542573517188e-06 -2.653862793522421271e-06 -2.856350420188391581e-06 -2.994466058225953020e-06 -3.104549477939144708e-06 -3.124898739770287648e-06 -2.954729552584467456e-06 -2.797430170176085085e-06 -2.689771918085170910e-06 -2.573295205365866423e-06 -2.615561925267684273e-06 -2.760576990112895146e-06 -2.817976564983837306e-06 -3.032623453691485338e-06 -3.446386244831955992e-06 -3.635274197222315706e-06 -3.842299520329106599e-06 -4.026423539471579716e-06 -4.194790108158485964e-06 -4.396772510517621413e-06 -4.573848400468705222e-06 -4.711414021585369483e-06 -4.887349405180430040e-06 -5.088515081297373399e-06 -5.481097559822956100e-06 -5.730885732191381976e-06 -5.799364771519321948e-06 -5.911927473789546639e-06 -5.981129561405396089e-06 -6.134496288723312318e-06 -6.288534677878487855e-06 -6.328309154923772439e-06 -6.321547971310792491e-06 -6.266539912758162245e-06 -6.256110282265581191e-06 -6.543762538058217615e-06 -6.850273166492115706e-06 -6.935521923878695816e-06 -7.023166290309745818e-06 -7.233906217152252793e-06 -7.469184765795944259e-06 -7.634732355654705316e-06 -7.914199159131385386e-06 -8.287944183393847197e-06 -8.592835001763887703e-06 -8.923440873331855983e-06 -9.374674846185371280e-06 -9.963390766642987728e-06
